"Week of December 18, 2000",http://papers.nber.org/papers/W8050,The Anatomy of Employee Involvement and Its Effects on Firms and Workers,"Richard B. Freeman, Morris M. Kleiner, and Cheri Ostroff #8050 "
"Week of December 18, 2000",http://papers.nber.org/papers/W8049,Environmental Tax Interactions When Pollution Affects  Health or Productivity ,Roberton C. Williams #8049 
"Week of December 18, 2000",http://papers.nber.org/papers/W8048,"Health Effects in a Model of Second-Best Environmental Taxation or Reconsidering""Reconsidering the Tax-Interaction Effect""",Roberton C. Williams #8048 
"Week of December 18, 2000",http://papers.nber.org/papers/W8047,The Role of Interest Rates in Federal Reserve Policymaking,Benjamin M. Friedman #8047 
"Week of December 18, 2000",http://papers.nber.org/papers/W8046,Industrial Groupings and Strategic FDI: Theory and Evidence,"Bruce A. Blonigen, Christopher J. Ellis, and Dietrich Fausten #8046 "
"Week of December 18, 2000",http://papers.nber.org/papers/W8045,Adverse Selection in Insurance Markets: Policyholder Evidence from the U.K. Annuity Market,Amy Finkelstein and James Poterba #8045 
"Week of December 18, 2000",http://papers.nber.org/papers/W8044,European Financial markets After EMU: A First Assessment,"Jean-Pierre Danthine, Francesco Giavazzi, and Ernst-Ludwig von Thadden #8044 "
"Week of December 18, 2000",http://papers.nber.org/papers/W8043,Closed and Open Economy Models of Business Cycles with Marked up and Sticky Prices,Robert J. Barro and Silvana Tenreyro #8043 
"Week of December 18, 2000",http://papers.nber.org/papers/W8042,Consequences of Imbalanced Sex Ratios: Evidence from America's Second Generation,Josh Angrist #8042 
"Week of December 18, 2000",http://papers.nber.org/papers/T0266,"The Conventioanl Treatment of Seasonality in Business Cycle Analysis: Does it CreateDistortions?",Lawrence J. Christiano and Richard M. Todd #T0266 
"Week of December 11, 2000",http://papers.nber.org/papers/W8041,Growth Economics and Reality,William A. Brock and Steven N. Durlauf #8041 
"Week of December 11, 2000",http://papers.nber.org/papers/W8040,"The Welfare Cost of Business Cycles Revisited: FiniteLives and Cyclical Variation in Idiosyncratic Risk","Kjetil Storesletten, Chris I. Telmer, and Amir Yaron #8040 "
"Week of December 11, 2000",http://papers.nber.org/papers/W8039,Style Investing,Nicholas Barberis and Andrei Shleifer #8039 
"Week of December 11, 2000",http://papers.nber.org/papers/W8038,Firm Level Investment and R&D in France and the United States: A Comparison,"Benot Mulkay, Bronwyn H. Hall, Jacques Mairesse #8038 "
"Week of December 11, 2000",http://papers.nber.org/papers/W8037,The Optimal Treatment of Tax Expenditures,Emmanuel Saez #8037 
"Week of December 11, 2000",http://papers.nber.org/papers/W8036,Issue Unbundling via Citizens' Initiatives,Timothy Besley and Stephen Coate #8036 
"Week of December 11, 2000",http://papers.nber.org/papers/W8035,The EMS Crisis in Retrospect,Barry Eichengreen #8035 
"Week of December 11, 2000",http://papers.nber.org/papers/W8034,The Social Consequences of Housing,Edward L. Glaeser and Bruce Sacerdote #8034 
"Week of December 4, 2000",http://papers.nber.org/papers/W8033,On the Japanese Economy and Japanese National Accounts,Albert Ando #8033 
"Week of December 4, 2000",http://papers.nber.org/papers/W8032,"The Effects of 401(k) Plans on Household Wealth: DifferencesAcross Earnings Groups",Eric M. Engen and William G. Gale #8032 
"Week of December 4, 2000",http://papers.nber.org/papers/W8031,The Middle Class Parent Penalty: Child Benefits in the U.S. Tax Code,David T. Ellwood and Jeffrey B. Liebman #8031 
"Week of December 4, 2000",http://papers.nber.org/papers/W8030,An sS Model with Adverse Selection,Christopher L. House and John V. Leahy #8030 
"Week of December 4, 2000",http://papers.nber.org/papers/W8029,"The Desirability of Commodity Taxation under Non-Linear IncomeTaxation and Heterogenous Tastes",Emmanuel Saez #8029 
"Week of December 4, 2000",http://papers.nber.org/papers/W8028,"Where did British Foreign Capital Go? Fundamentals, Failuresand the Lucas Paradox: 1870-1913",Michael A. Clemens and Jeffrey G. Williamson #8028 
"Week of December 4, 2000",http://papers.nber.org/papers/W8027,Market Mechanisms for Policy Decisions: Tools for the European Union ,Alessandra Casella #8027 
"Week of December 4, 2000",http://papers.nber.org/papers/W8026,Games for Central Bankers: Markets v/s Politics in Public Policy Decisions,Alessandra Casella #8026 
"Week of December 4, 2000",http://papers.nber.org/papers/W8025,Money and Inflation in the Euro Area: A Case for Monetary Indicators?,Stefan Gerlach and Lars E.O. Svensson #8025 
"Week of December 4, 2000",http://papers.nber.org/papers/W8024,A Framework for Applied Dynamic Analysis in I.O.,Ariel Pakes #8024 
"Week of December 4, 2000",http://papers.nber.org/papers/W8023,Generalized Solow-Neutral Technical Progress and Postwar Economic Growth,Michael J. Boskin and Lawrence J. Lau #8023 
"Week of September 25, 2000",http://papers.nber.org/papers/W7927,Currency Unions,Alberto Alesina and Robert J. Barro #7927 
"Week of September 25, 2000",http://papers.nber.org/papers/W7926,Prudential Supervision: Why Is It Important and What are the Issues?,Frederic S. Mishkin #7926 
"Week of September 25, 2000",http://papers.nber.org/papers/W7925,On the Nature of Capital Adjustment Costs,Russell W. Cooper and John C. Haltiwanger #7925 
"Week of September 25, 2000",http://papers.nber.org/papers/W7924,"Does Managed Care Change the Mission of Nonprofit Hospitals?Evidence From the Managerial Labor Market","Richard Arnould, Marianne Bertrand, and Kevin F. Hallock #7924 "
"Week of September 25, 2000",http://papers.nber.org/papers/W7923,"Does the Social Security Earnings Test Affect Labor Supply andBenefits Receipt?",Jonathan Gruber and Peter Orszag #7923 
"Week of September 25, 2000",http://papers.nber.org/papers/W7922,The Optimal Elasticity of Taxable Income,Joel Slemrod and Wojciech Kopczuk #7922 
"Week of September 25, 2000",http://papers.nber.org/papers/W7921,Different Approaches to Bankruptcy,Oliver Hart #7921 
"Week of September 25, 2000",http://papers.nber.org/papers/W7920,Taxing Multinationals,Michael P. Devereux and R. Glenn Hubbard #7920 
"Week of September 25, 2000",http://papers.nber.org/papers/W7919,Causes of U.S. Bank Distress During the Depression,Charles W. Calomiris and Joseph R. Mason #7919 
"Week of September 25, 2000",http://papers.nber.org/papers/W7918,"Where Does State Street Lead?  A First Look at Finance  Patents, 1971-2000",Josh Lerner #7918 
"Week of September 25, 2000",http://papers.nber.org/papers/W7917,"Environmental Levies and Distortionary Taxation: Pigou, Taxation, and Pollution",Gilbert E. Metcalf #7917 
"Week of September 25, 2000",http://papers.nber.org/papers/W7916,The Present and Future of Monetary Policy Rules,Bennett T. McCallum #7916 
"Week of September 25, 2000",http://papers.nber.org/papers/W7915,"Timeless Perspectives vs. Discretionary Monetary Policy InForward-Looking Models",Bennett T. McCallum and Edward Nelson #7915 
"Week of September 25, 2000",http://papers.nber.org/papers/W7914,Endogenous Pricing to Market and Financing Costs,Joshua Aizenman #7914 
"Week of September 25, 2000",http://papers.nber.org/papers/W7913,A New Approach to Measuring Financial Contagion,"Kee-Hong Bae, G. Andrew Karolyi and Ren M. Stulz #7913 "
"Week of September 25, 2000",http://papers.nber.org/papers/W7912,Estimating the Rental Adjustment Process,"Patric H. Hendershott, Bryan D. MacGregor, and Raymond Y.C. Tse #7912 "
"Week of September 25, 2000",http://papers.nber.org/papers/W7911,International Data on Educational Attainment Updates and Implications,Robert J. Barro and Jong-Wha Lee #7911 
"Week of September 25, 2000",http://papers.nber.org/papers/W7910,Policy Rules and External Shocks,Laurence Ball #7910 
"Week of September 25, 2000",http://papers.nber.org/papers/T0262,"Treatment Effects for Discrete Outcomes when Responses to Treatment VaryAmong Observationally Identical Persons: An Application to Norwegian VocationalRehabilitation Programs","Arild Aakvik, James J. Heckman, and Edward J. Vytlacil #T0262 "
"Week of September 25, 2000",http://papers.nber.org/papers/W7899,Aspects of Global Economic Integration: Outlook for the Future,Martin Feldstein #7899 
"Week of September 18, 2000",http://papers.nber.org/papers/W7909,"Are Two Heads Better Than One?: An ExperimentalAnalysis of Group vs. Individual Decisionmaking ",Alan S. Blinder and John Morgan #7909 
"Week of September 18, 2000",http://papers.nber.org/papers/W7908,An Optimizing IS-LM Framework with Endogenous Investment,Miguel Casares and Bennett T. McCallum #7908 
"Week of September 18, 2000",http://papers.nber.org/papers/W7907,"How Do Doctors Behave When Some (But Not All) of Their Patientsare in Managed Care?",Sherry Glied and Joshua Zivin #7907 
"Week of September 18, 2000",http://papers.nber.org/papers/W7906,Do the Rich Save More?,"Karen E. Dynan, Jonathan Skinner, and Stephen P. Zeldes #7906 "
"Week of September 18, 2000",http://papers.nber.org/papers/W7905,"Occupation-Level Income Shocks and Asset Returns: Their Covariance andImplications for Portfolio Choice",Steven J. Davis and Paul Willen #7905 
"Week of September 18, 2000",http://papers.nber.org/papers/W7904,The World Technology Frontier,Francesco Caselli and Wilbur John Coleman II #7904 
"Week of September 18, 2000",http://papers.nber.org/papers/W7903,"The Effect of the Tax Reform Act of 1986 on the Location of Assets inFinancial Services Firms",Rosanne Altshuler and R. Glenn Hubbard #7903 
"Week of September 18, 2000",http://papers.nber.org/papers/W7902,"International Capital Inflows, Domestic Financial Intermediation andFinancial Crises under Imperfect Information",Menzie D. Chinn and Kenneth M. Kletzer #7902 
"Week of September 18, 2000",http://papers.nber.org/papers/W7901,Verifiability and the Vanishing Intermediate Exchange Rate Regime,"Jeffrey Frankel, Sergio Schmukler, and Luis Servn #7901 "
"Week of September 18, 2000",http://papers.nber.org/papers/W7900,"Are Financial Crises Becoming Increasingly More Contagious? What is theHistorical Evidence on Contagion?",Michael D. Bordo and Antu P. Murshid #7900 
"Week of September 18, 2000",http://papers.nber.org/papers/T0261,"Bootstrap Tests for the Effect of Treatment on the Distribution ofan Outcome Variable",Alberto Abadie #T0261 
"Week of September 18, 2000",http://papers.nber.org/papers/T0260,"Semiparametric Estimation of Instrumental Variable Models forCausal Effects",Alberto Abadie #T0260 
"Week of September 18, 2000",http://papers.nber.org/papers/W7896,"Outside Funding of Community Organizations: Benefiting orDisplacing the Poor?",Mary Kay Gugerty and Michael Kremer #7896 
"Week of September 11, 2000",http://papers.nber.org/papers/W7898,Inventors and Pirates: Creative Activity and Intellectual Property Rights,Herschel I. Grossman #7898 
"Week of September 11, 2000",http://papers.nber.org/papers/W7897,The Creation of Effective Property Rights,Herschel I. Grossman #7897 
"Week of September 11, 2000",http://papers.nber.org/papers/W7895,"Live Long, Live Well: Quantifying the Health of Heterogeneous Populations",John Mullahy #7895 
"Week of September 11, 2000",http://papers.nber.org/papers/W7894,Entrepreneurship and Household Saving,William M. Gentry and R. Glenn Hubbard #7894 
"Week of September 11, 2000",http://papers.nber.org/papers/W7893,"The Asset Price Incidence of Capital Gains Taxes: Evidence from the TaxpayerRelief Act of 1997 and Publicly-Traded Real Estate Firms",Todd Sinai and Joseph Gyourko #7893 
"Week of September 11, 2000",http://papers.nber.org/papers/W7892,The Regulation of Entry,"Simeon Djankov, Rafael La Porta, Florencio Lopez-de-Silanes, and Andrei Shleifer#7892 "
"Week of September 11, 2000",http://papers.nber.org/papers/W7891,"Measuring the ""Ideas"" Production Function: Evidence from International Patent Output",Michael E. Porter and Scott Stern #7891 
"Week of September 11, 2000",http://papers.nber.org/papers/W7890,"Upstairs, Downstairs: Computer-Skill Complementarity and Computer-Labor Substitution onTwo Floors of a Large Bank","David H. Autor, Frank Levy, and Richard J. Murnane #7890 "
"Week of September 11, 2000",http://papers.nber.org/papers/W7889,Optimal Exchange Rate Policy: The Influence of Price Setting and Asset Markets,Charles Engel #7889 
"Week of September 11, 2000",http://papers.nber.org/papers/W7888,"The Impact of School Choice on Student Outcomes: An Analysis of the Chicago PublicSchools","Julie Berry Cullen, Brian Jacob, and Steven Levitt #7888 "
"Week of September 11, 2000",http://papers.nber.org/papers/W7887,The Impact of Information Technology on Emergency Health Care Outcomes,Susan Athey and Scott Stern #7887 
"Week of September 11, 2000",http://papers.nber.org/papers/W7886,Paying our Presidents: What do Trustees Value?,"Ronald G. Ehrenberg, John L. Cheslock, and Julia Epifantseva #7886 "
"Week of September 11, 2000",http://papers.nber.org/papers/H0129,One Kind of Freedom: Reconsidered (and Turbo Charged),Roger L. Ransom and Richard Sutch #H0129 
"Week of September 4, 2000",http://papers.nber.org/papers/W7885,"Contagion in Latin America: Definitions, Measurement, and Policy Implications",Kristin Forbes and Roberto Rigobon #7885 
"Week of September 4, 2000",http://papers.nber.org/papers/W7884,The Inexorable and Mysterious Tradeoff Between Inflation and Unemployment,N. Gregory Mankiw #7884 
"Week of September 4, 2000",http://papers.nber.org/papers/W7883,"Managed Care, Technology Adoption, and Health Care: The Adoption of Neonatal IntensiveCare",Laurence C. Baker and Ciaran S. Phibbs #7883 
"Week of September 4, 2000",http://papers.nber.org/papers/W7882,Aging and Housing Equity,Steven F. Venti and David A. Wise #7882 
"Week of September 4, 2000",http://papers.nber.org/papers/W7881,"The Public-Private Mix in the Modern Health CareSystem - Concepts, Issues, and Policy Options Revisited ",Dov Chernichovsky #7881 
"Week of September 4, 2000",http://papers.nber.org/papers/W7880,Fin de Sicle Real Interest Parity,Eiji Fujii and Menzie D. Chinn #7880 
"Week of September 4, 2000",http://papers.nber.org/papers/W7879,A Debt Puzzle,"David Laibson, Andrea Repetto, and Jeremy Tobacman #7879 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7878,"Does the Internet Increase Trading? Evidence from InvestorBehavior in 401(k) Plans","James J. Choi, David Laibson, and Andrew Metrick #7878 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7877,"When Does Funding Research by Smaller Firms Bear Fruit?:Evidence from the SBIR Program",Joshua S. Gans and Scott Stern #7877 
"Week of September 4, 2000",http://papers.nber.org/papers/W7876,The Determinants of National Innovative Capacity,"Scott Stern, Michael E. Porter, and Jeffrey L. Furman #7876 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7875,"The Impact of Grading Standards on Student Achievement,Educational Attainment, and Entry-Level Earnings",Julian R. Betts and Jeff Grogger #7875 
"Week of September 4, 2000",http://papers.nber.org/papers/W7874,Educational Attainment in Blended Families,"Anne Case, I-Fen Lin, and Sara McLanahan #7874 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7873,Asset Liquidity and Segment Divestitures,"Frederik P. Schlingemann, Ren M. Stulz, andRalph A. Walkling #7873 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7872,Currency Unions and International Integration,"Andrew K. Rose, and Charles Engel #7872 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7871,"Money, Interest Rates, and Exchange Rates with EndogenouslySegmented Asset Markets","Fernando Alvarez, Andrew Atkeson, and Patrick J. Kehoe #7871 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7870,International Business Cycles with Endogenous Incomplete Markets,Patrick J. Kehoe and Fabrizio Perri #7870 
"Week of September 4, 2000",http://papers.nber.org/papers/W7869,"Can Sticky Price Models Generate Volatile and PersistentReal Exchange Rates?","V.V. Chari, Patrick J. Kehoe, and Ellen R. McGrattan #7869 "
"Week of September 4, 2000",http://papers.nber.org/papers/W7868,"Diagnosing Market Power in California's RestructuredWholesale Electricity Market","Severin Borenstein, James Bushnell, and Frank Wolak #7868 "
"Week of August 28, 2000",http://papers.nber.org/papers/W7867,Peer Effects in the Classroom: Learning from Gender and Race Variation,Caroline Hoxby #7867 
"Week of August 28, 2000",http://papers.nber.org/papers/W7866,Would School Choice Change the Teaching Profession?,Caroline Hoxby #7866 
"Week of August 28, 2000",http://papers.nber.org/papers/W7865,Do Pharmaceutical Prices Respond to Insurance?,Nina Pavcnik #7865 
"Week of August 28, 2000",http://papers.nber.org/papers/W7864,Do We Really Need a New International Monetary Compact?,Maurice Obstfeld and Kenneth Rogoff #7864 
"Week of August 28, 2000",http://papers.nber.org/papers/W7863,"The Economics of Religion, Jewish Survival and Jewish Attitudes Toward Competitionin Torah Education",Dennis W. Carlton and Avi Weiss #7863 
"Week of August 28, 2000",http://papers.nber.org/papers/W7862,"Distribution Costs and Real Exchange Rate Dynamics DuringExchange-Rate-Based-Stabilizations","Ariel T. Burstein, Joo C. Neves, and Sergio Rebelo #7862 "
"Week of August 28, 2000",http://papers.nber.org/papers/W7861,"Accumulated Pension Collars: A Market Approach to Reducing the Risk ofInvestment-Based Social Security Reform",Martin Feldstein and Elena Ranguelova #7861 
"Week of August 28, 2000",http://papers.nber.org/papers/W7860,"Schooling and Labor Market Consequences of School Construction in Indonesia:Evidence from and Unusual Policy Experiment",Esther Duflo #7860 
"Week of August 28, 2000",http://papers.nber.org/papers/W7859,Political Jurisdiction in Heterogeneous Communities,"Alberto Alesina, Reza Baqir, and Caroline Hoxby #7859 "
"Week of August 28, 2000",http://papers.nber.org/papers/W7858,Globalization of the Economy,Jeffrey A. Frankel #7858 
"Week of August 28, 2000",http://papers.nber.org/papers/W7857,Estimating the Effect of Currency Unions on Trade and Output,Jeffrey A. Frankel and Andrew K. Rose #7857 
"Week of August 28, 2000",http://papers.nber.org/papers/W7856,"Gold into Base Metals: Productivity Growth in the People's Republic of Chinaduring the Reform Period",Alwyn Young #7856 
"Week of August 28, 2000",http://papers.nber.org/papers/T0259,"Instrumental Variables, Selection Models, and Tight Bounds on the Average TreatmentEffect",James J. Heckman and Edward J. Vytlacil #T0259 
"Week of August 21, 2000",http://papers.nber.org/papers/W7855,"Managers, Investors, and Crises: Mutual Fund Strategies in Emerging Markets","Graciela Kaminsky, Richard K. Lyons, and Sergio Schmukler #7855 "
"Week of August 21, 2000",http://papers.nber.org/papers/W7854,"Ability Tracking, School Competition, and the Distribution of Educational Benefits","Dennis Epple, Elizabeth Newlon, and Richard Romano #7854 "
"Week of August 21, 2000",http://papers.nber.org/papers/W7853,Monetary Policy in a World Without Money,Michael Woodford #7853 
"Week of August 21, 2000",http://papers.nber.org/papers/W7852,"Trade Liberalization, Exit, and Productivity Improvements: Evidence from Chilean Plants",Nina Pavcnik #7852 
"Week of August 21, 2000",http://papers.nber.org/papers/W7851,When Does Start-Up Innovation Spur the Gale of Creative Destruction?,"Joshua S. Gans, David H. Hsu, and Scott Stern #7851 "
"Week of August 21, 2000",http://papers.nber.org/papers/W7850,"Neighborhood Schools, Choice, and the Distribution of Educational Benefits",Dennis Epple and Richard Romano #7850 
"Week of August 21, 2000",http://papers.nber.org/papers/T0258,Interactions-Based Models,William A. Brock and Steven N. Durlauf #T0258 
"Week of August 14, 2000",http://papers.nber.org/papers/W7849,"Creative Destruction and Development: Institutions, Crises, and Restructuring",Ricardo J. Caballero and Mohamad L. Hammour #7849 
"Week of August 14, 2000",http://papers.nber.org/papers/W7848,Factor Supplies and Specialization in the World Economy,James Harrigan and Egon Zakrajsek #7848 
"Week of August 14, 2000",http://papers.nber.org/papers/W7847,A Model for the Federal Funds Rate Target,James D. Hamilton and Oscar Jorda #7847 
"Week of August 14, 2000",http://papers.nber.org/papers/W7846,What Explains Skill Upgrading in Less Developed Countries?,Nina Pavcnik #7846 
"Week of August 14, 2000",http://papers.nber.org/papers/W7845,"Troubled Banks, Impaired Foreign Direct Investment: The Role of Relative Accessto Credit","Michael Klein, Joe Peek, and Eric Rosengren #7845 "
"Week of August 14, 2000",http://papers.nber.org/papers/W7844,Was There a Riverside Miracle? A Framework for Evaluating Multi-Site Programs,Rajeev Dehejia #7844 
"Week of August 14, 2000",http://papers.nber.org/papers/W7843,Industry-University Cooperative Research Centers,"James D. Adams, Eric P. Chiang, and Katara Starkey #7843 "
"Week of August 14, 2000",http://papers.nber.org/papers/W7842,Regulating Executive Pay: Using the Tax Code to Influence CEO Compensation,Nancy L. Rose and Catherine Wolfram #7842 
"Week of August 14, 2000",http://papers.nber.org/papers/W7841,Body Weight and Women's Labor Market Outcomes,John Cawley #7841 
"Week of August 14, 2000",http://papers.nber.org/papers/W7840,Balance Sheets and Exchange Rate Policy,"Luis Felipe Cspeds, Roberto Chang, and Andrs Velasco #7840 "
"Week of August 14, 2000",http://papers.nber.org/papers/W7839,"'Risky Habits' and the Marginal Propensity to Consume Out of Permanent Income, or,How Much Would a Permanent Tax Cut Boost Japanese Consumption?",Christopher D. Carroll #7839 
"Week of August 14, 2000",http://papers.nber.org/papers/W7838,The Behavioral Dynamics of Youth Smoking,Donna B. Gilleskie and Koleman S. Strumpf #7838 
"Week of August 14, 2000",http://papers.nber.org/papers/W7837,Perspectives on the Budget Surplus,Alan J. Auerbach and William G. Gale #7837 
"Week of August 14, 2000",http://papers.nber.org/papers/T0257,Bias from Classical and Other Forms of Measurement Error,Dean R. Hyslop and Guido W. Imbens #T0257 
"Week of August 7, 2000",http://papers.nber.org/papers/W7836,"Explaining the Border Effect: The Role of Exchange Rate Variability,Shipping Costs, and Geography",David C. Parsley and Shang-Jin Wei #7836 
"Week of August 7, 2000",http://papers.nber.org/papers/W7835,"Rebels, Conformists, Contrarians and Momentum Traders",Evan Gatev and Stephen A. Ross #7835 
"Week of August 7, 2000",http://papers.nber.org/papers/W7834,Is Mobility of Technical Personnel a Source of R&D Spillovers?,Jarle Moen #7834 
"Week of August 7, 2000",http://papers.nber.org/papers/W7833,"Does the ""New Economy"" Measure up to the Great Inventions of the Past?",Robert J. Gordon #7833 
"Week of August 7, 2000",http://papers.nber.org/papers/W7832,"Enrollee Mix, Treatment Intensity, and Cost in Competing Indemnity and HMO Plans","Daniel Altman, David M. Cutler, and Richard J. Zeckhauser #7832 "
"Week of August 7, 2000",http://papers.nber.org/papers/W7831,"Selection on Observed and Unobserved Variables: Assessing the Effectiveness ofCatholic Schools","Joseph G. Altonji, Todd E. Elder, and Christopher R. Taber #7831 "
"Week of August 7, 2000",http://papers.nber.org/papers/W7830,Social Security and Retirement,Courtney Coile and Jonathan Gruber #7830 
"Week of August 7, 2000",http://papers.nber.org/papers/W7829,Medicaid,Jonathan Gruber #7829 
"Week of August 7, 2000",http://papers.nber.org/papers/W7828,The Razor's Edge: Distortions and Incremental Reform in the People's Republic of China,Alwyn Young #7828 
"Week of August 7, 2000",http://papers.nber.org/papers/W7827,Capital Gains Holding Periods and Equity Trading: Evidence from the 1998 Tax Act,"Jennifer L. Blouin, Jana Smith Raedy, and Douglas A. Shackelford #7827 "
"Week of July 31, 2000",http://papers.nber.org/papers/W7826,Portfolios of the Rich,Christopher D. Carroll #7826 
"Week of July 31, 2000",http://papers.nber.org/papers/W7825,The Antebellum Tariff on Cotton Textiles Revisited,Douglas A. Irwin and Peter Temin #7825 
"Week of July 31, 2000",http://papers.nber.org/papers/W7824,"On the Benefits of Dollarization when Stabilization Policy is not Credible andFinancial Markets are Imperfect",Enrique G. Mendoza #7824 
"Week of July 31, 2000",http://papers.nber.org/papers/W7823,Fiscal Policies in Open Cities with Firms and Households,Andrew Haughwout and Robert P. Inman #7823 
"Week of July 31, 2000",http://papers.nber.org/papers/W7822,"Strategic Trade, Competitive Industries and Agricultural Trade Disputes",Kyle Bagwell and Robert W. Staiger #7822 
"Week of July 31, 2000",http://papers.nber.org/papers/W7821,On the Marginal Source of Investment Funds,Alan J. Auerbach and Kevin A. Hassett #7821 
"Week of July 31, 2000",http://papers.nber.org/papers/W7820,"Identifying the Role of Cognitive Ability in Explaining the Level of and Change inthe Return to Schooling",James Heckman and Edward Vytlacil #7820 
"Week of July 31, 2000",http://papers.nber.org/papers/W7819,Estimating Production Functions Using Inputs to Control for Unobservables,James Levinsohn and Amil Petrin #7819 
"Week of July 24, 2000",http://papers.nber.org/papers/W7818,"Comments on Obstfeld and Rogoff's ""The Six Major Puzzles in InternationalMacroeconomics: Is There a Common Cause?""",Charles Engel #7818 
"Week of July 24, 2000",http://papers.nber.org/papers/W7817,"Technology, Unemployment, and Inflation",Jacob Mincer and Stephan Danninger #7817 
"Week of July 24, 2000",http://papers.nber.org/papers/W7816,"The Medical Treatment of Depression, 1991-1996: Productive Inefficiency,Expected Outcome Variations, and Price Indexes","Ernst R. Berndt, Anupa Bir, Susan H. Busch, Richard G. Frank, and Sharon-LiseT. Normand #7816 "
"Week of July 24, 2000",http://papers.nber.org/papers/W7815,The Tenuous Tradeoff Between Risk and Incentives,Canice Prendergast #7815 
"Week of July 24, 2000",http://papers.nber.org/papers/W7814,Elderly Asset Management and Health: An Empirical Analysis,Jonathan S. Feinstein and Chih-Chin Ho #7814 
"Week of July 24, 2000",http://papers.nber.org/papers/W7813,Interest Rate Volatility and Contagion in Emerging Markets: Evidence from the 1990s,Sebastian Edwards and Raul Susmel #7813 
"Week of July 24, 2000",http://papers.nber.org/papers/W7812,"Mortality Risk, Inflation Risk, and Annuity Products","Jeffrey R. Brown, Olivia S. Mitchell, and James M. Poterba #7812 "
"Week of July 24, 2000",http://papers.nber.org/papers/W7811,"The Distributional Burden of Taxing Estates and Unrealized Capital Gainsat the Time of Death",James M. Poterba and Scott Weisbenner #7811 
"Week of July 24, 2000",http://papers.nber.org/papers/W7810,Interpreting Developed Countries' Foreign Direct Investment,Robert E. Lipsey #7810 
"Week of July 24, 2000",http://papers.nber.org/papers/W7809,The Expectations Trap Hypothesis,Lawrence J. Christiano and Christopher J. Gust #7809 
"Week of July 24, 2000",http://papers.nber.org/papers/W7808,"Firm Value, Risk, and Growth Opportunities",Hyun-Han Shin and Ren M. Stulz #7808 
"Week of July 24, 2000",http://papers.nber.org/papers/W7807,"The Asian Flu and Russian Virus: Firm-level Evidence on How Crises areTransmitted Internationally",Kristin Forbes #7807 
"Week of July 24, 2000",http://papers.nber.org/papers/W7806,Child Care Subsidy Programs,David M. Blau #7806 
"Week of July 24, 2000",http://papers.nber.org/papers/W7805,Evolving Standards for Academic Publishing: A q-r Theory,Glenn Ellison #7805 
"Week of July 24, 2000",http://papers.nber.org/papers/W7804,The Slowdown of the Economics Publishing Process,Glenn Ellison #7804 
"Week of July 24, 2000",http://papers.nber.org/papers/W7803,Does Diversification Destroy Value? Evidence From Industry Shocks,Owen Lamont and Christopher Polk #7803 
"Week of July 24, 2000",http://papers.nber.org/papers/W7802,Collective Choice and Voluntary Provision of Public Goods,Dennis Epple and Richard Romano #7802 
"Week of July 24, 2000",http://papers.nber.org/papers/W7801,"Interest Rates, Contagion and Capital Controls",Sebastian Edwards #7801 
"Week of July 24, 2000",http://papers.nber.org/papers/W7800,"Technical Change, Inequality, and The Labor Market",Daron Acemoglu #7800 
"Week of July 17, 2000",http://papers.nber.org/papers/W7799,Market Responses to Interindustry Wage Differentials,George J. Borjas and Valerie A. Ramey #7799 
"Week of July 17, 2000",http://papers.nber.org/papers/W7798,Winning Isn't Everything: Corruption in Sumo Wrestling,Mark Duggan and Steven D. Levitt #7798 
"Week of July 17, 2000",http://papers.nber.org/papers/W7797,Looking for Contagion: Evidence from the ERM,Carlo A. Favero and Francesco Giavazzi #7797 
"Week of July 17, 2000",http://papers.nber.org/papers/W7796,On the Gains to International Trade in Risky Financial Assets,"Steven J. Davis, Jeremy Nalewaik, and Paul Willen #7796 "
"Week of July 17, 2000",http://papers.nber.org/papers/W7795,Country Portfolios,"Aart Kraay, Norman Loayza, Luis Servn, and Jaume Ventura #7795 "
"Week of July 17, 2000",http://papers.nber.org/papers/W7794,"When Unions ""Mattered"": Assessing the Impact of Strikes on Financial Markets:1925-1937",John DiNardo and Kevin F. Hallock #7794 
"Week of July 17, 2000",http://papers.nber.org/papers/W7793,Inequality and Growth: What Can the Data Say?,Abhijit V. Banerjee and Esther Duflo #7793 
"Week of July 17, 2000",http://papers.nber.org/papers/W7792,Dollarization of Liabilities: Underinsurance and Domestic Financial Underdevelopment,Ricardo J. Caballero and Arvind Krishnamurthy #7792 
"Week of July 17, 2000",http://papers.nber.org/papers/W7791,Bequests as Signals: An Explanation for the Equal Division Puzzle,B. Douglas Bernheim and Sergei Severinov #7791 
"Week of July 17, 2000",http://papers.nber.org/papers/W7790,Consumer City,"Ed Glaeser, Jed Kolko, and Albert Saiz #7790 "
"Week of July 17, 2000",http://papers.nber.org/papers/W7789,Hospital Ownership and Public Medical Spending,Mark G. Duggan #7789 
"Week of July 17, 2000",http://papers.nber.org/papers/W7788,Product Prices and the OECD Cycle,Aart Kraay and Jaume Ventura #7788 
